2018-12-23T00:00:00Z,5352887.0
2018-12-24T00:00:00Z,5898718.0
2018-12-25T00:00:00Z,6194355.0
2018-12-26T00:00:00Z,6455056.0
2018-12-27T00:00:00Z,6510648.0
2018-12-28T00:00:00Z,6396606.0
2018-12-29T00:00:00Z,5967505.0
2018-12-30T00:00:00Z,5884964.0
2018-12-31T00:00:00Z,6090451.0
2019-01-01T00:00:00Z,5912895.0
2019-01-02T00:00:00Z,6052299.0
2019-01-03T00:00:00Z,5771679.0
2019-01-04T00:00:00Z,5841211.0
2019-01-05T00:00:00Z,5764157.0
2019-01-06T00:00:00Z,5717154.0
2019-01-07T00:00:00Z,5706334.0
2019-01-08T00:00:00Z,5494986.0
2019-01-09T00:00:00Z,5584107.0
2019-01-10T00:00:00Z,5361610.0
2019-01-11T00:00:00Z,5397147.0
2019-01-12T00:00:00Z,5613764.0
2019-01-13T00:00:00Z,5753535.0
2019-01-14T00:00:00Z,5585437.0
2019-01-15T00:00:00Z,5421765.0
2019-01-16T00:00:00Z,5535011.0
2019-01-17T00:00:00Z,5520544.0
2019-01-18T00:00:00Z,5626433.0
2019-01-19T00:00:00Z,5771037.0
2019-01-20T00:00:00Z,5839562.0
2019-01-21T00:00:00Z,6017515.0
2019-01-22T00:00:00Z,5792062.0
2019-01-23T00:00:00Z,5647279.0
2019-01-24T00:00:00Z,5793570.0
2019-01-25T00:00:00Z,5934251.0
2019-01-26T00:00:00Z,5549508.0
2019-01-27T00:00:00Z,5637579.0
2019-01-28T00:00:00Z,5799524.0
2019-01-29T00:00:00Z,6140034.0
2019-01-30T00:00:00Z,6006673.0
2019-01-31T00:00:00Z,6094786.0
2019-02-01T00:00:00Z,5925668.0
2019-02-02T00:00:00Z,5527143.0
2019-02-03T00:00:00Z,5335655.0
2019-02-04T00:00:00Z,5168339.0
2019-02-05T00:00:00Z,4829270.0
2019-02-06T00:00:00Z,5000806.0
2019-02-07T00:00:00Z,5244915.0
2019-02-08T00:00:00Z,5480626.0
2019-02-09T00:00:00Z,5719895.0
2019-02-10T00:00:00Z,5636424.0
2019-02-11T00:00:00Z,5435210.0
2019-02-12T00:00:00Z,5726294.0
2019-02-13T00:00:00Z,6068191.0
2019-02-14T00:00:00Z,5796955.0
2019-02-15T00:00:00Z,5510904.0
2019-02-16T00:00:00Z,5766755.0
2019-02-17T00:00:00Z,5826633.0
2019-02-18T00:00:00Z,6210447.0
2019-02-19T00:00:00Z,6067210.0
2019-02-20T00:00:00Z,5957464.0
2019-02-21T00:00:00Z,5796032.0
2019-02-22T00:00:00Z,5669212.0
2019-02-23T00:00:00Z,6584507.0
2019-02-24T00:00:00Z,6685324.0
2019-02-25T00:00:00Z,9158643.0
2019-02-26T00:00:00Z,5690277.0
2019-02-27T00:00:00Z,6358077.0
2019-02-28T00:00:00Z,7042599.0
2019-03-01T00:00:00Z,8134807.0
2019-03-02T00:00:00Z,6583983.0
2019-03-03T00:00:00Z,7237002.0
2019-03-04T00:00:00Z,7970900.0
2019-03-05T00:00:00Z,6864369.0
2019-03-06T00:00:00Z,6775382.0
2019-03-07T00:00:00Z,7020031.0
2019-03-08T00:00:00Z,6947450.0
2019-03-09T00:00:00Z,6135971.0
2019-03-10T00:00:00Z,6347553.0
2019-03-11T00:00:00Z,6710827.0
2019-03-12T00:00:00Z,6240969.0
2019-03-13T00:00:00Z,6355941.0
2019-03-14T00:00:00Z,5852466.0
2019-03-15T00:00:00Z,5708236.0
2019-03-16T00:00:00Z,5615967.0
2019-03-17T00:00:00Z,5661940.0
2019-03-18T00:00:00Z,5922897.0
2019-03-19T00:00:00Z,5527244.0
2019-03-20T00:00:00Z,5592018.0
2019-03-21T00:00:00Z,5548364.0
2019-03-22T00:00:00Z,5603512.0
2019-03-23T00:00:00Z,5358699.0
2019-03-24T00:00:00Z,5417844.0
2019-03-25T00:00:00Z,5750497.0
2019-03-26T00:00:00Z,5553547.0
2019-03-27T00:00:00Z,5634135.0
2019-03-28T00:00:00Z,5763537.0
2019-03-29T00:00:00Z,5579761.0
2019-03-30T00:00:00Z,6680684.0
2019-03-31T00:00:00Z,6402711.0
2019-04-01T00:00:00Z,6096920.0
2019-04-02T00:00:00Z,5386939.0
2019-04-03T00:00:00Z,5717856.0
2019-04-04T00:00:00Z,5816350.0
2019-04-05T00:00:00Z,5852955.0
2019-04-06T00:00:00Z,6113275.0
2019-04-07T00:00:00Z,6411954.0
2019-04-08T00:00:00Z,5856213.0
2019-04-09T00:00:00Z,5518592.0
